exercise_id,name,disposition,is_movement,family,modality,equipment,load_position,stance,range_depth,symmetry,grip_orientation,grip_width,bench_angle,identity_styles,modifier_note,goals,primary_muscles,secondary_muscles,generated_name_preview,name_action,confidence,note,variant_label,new_attributes
730c9097-4ef9-410d-81fc-d0e0d79113ac,Overhead Extension,derives:Triceps Extension,false,Push/Press,Weightlifting,Dumbbell,,,,,,,,,,Strength,Triceps,,Overhead Dumbbell Triceps Extension,keep-custom,medium,Arm Position Overhead,,arm_position:Overhead
b19e5060-0b0d-4214-bc03-e4cfcd78af32,Overhead Press,duplicate-of:Press,false,Push/Press,Weightlifting,Barbell,,,,,,,,,,Strength,Chest;Shoulders;Triceps,,,keep-custom,high,merges into core Press,,
884397ec-83c2-4444-9b16-592aaf8f2e7c,Overhead Squat,derives:Squat,true,Squat,Gymnastics,Barbell,Overhead,,,,,,,,,Strength,Glutes;Hamstrings;Quads,,Overhead Squat,adopt-generated,high,Overhead load position,,
2ca66465-6f3c-4a5c-b149-76238a463f05,Overspeed Band Jump,derives:Jump,false,Plyometric,Gymnastics,Bands,,,,,,,,Assisted,,Skill,Calves;Glutes;Quads,Core;Hamstrings,Assisted Bands Jump,keep-custom,medium,Bands-assisted jump,,
2aef1947-7d3b-4bc4-8ae6-6e42a4c352ba,Pigeon Stance Hip Stretch,outlier,false,Stretching,Recovery,Floor,,,,,,,,,,Stretching,Glutes;Hip Flexors,Hip Abductors,,keep-custom,high,stretching,,
95669791-297e-4913-9b20-b0bb6ae6033c,Pike Rotation,outlier,false,Mobility,Recovery,Floor,,,,,,,,,,Mobility,Core;Shoulders,Hamstrings;Obliques,,keep-custom,high,recovery/mobility,,
1325914c-6886-4cce-986a-5b08f50d0bac,Pike Walk,outlier,false,Inversion,Gymnastics,Bodyweight,,,,,,,,,,Skill,Core;Hamstrings;Shoulders,Upper Back,,keep-custom,medium,"progression toward handstand walk; scaling link, not derivation",,
ee95e859-8e5e-4346-a3b0-9869a8c7d86b,"Plank Grab, Reach, And Pull",derives:Plank,false,Midline,Weightlifting,Bodyweight;Floor,,,,,,,,,,Strength,Core,Chest;Obliques;Shoulders,Grab-Reach-Pull Plank,keep-custom,high,FLAG possible duplicate of Plank Reach - confirm with user,grab-reach-pull,variant:grab-reach-pull
a7c65e92-605a-4d37-b36e-3df8e3c92235,Plank Jacks,derives:Plank,false,Midline,Gymnastics,Bodyweight;Floor,,,,,,,,,,MetCon,Core,Hip Abductors;Shoulders,Jack Plank,keep-custom,high,plank accessory,jacks,variant:jacks
0c02557b-9688-44d6-a7ac-462a7479b9ab,Plank Pull Thru,derives:Plank,false,Midline,Weightlifting,Dumbbell;Bodyweight,,,,,,,,,,Strength,Core,Obliques;Shoulders,Dumbbell Pull-Through Plank,rename-to:Dumbbell Plank Pull-Through,high,plank accessory (DB twin of KB plank pull-through),pull-through,variant:pull-through
03603c33-ec76-42ef-8770-f1f9d41bed38,Plank Reaches,derives:Plank,false,Midline,Gymnastics,Bodyweight;Floor,,,,,,,,,,Strength,Core,Obliques;Shoulders,Reach Plank,rename-to:Plank Reach,high,plank accessory,reach,variant:reach
0b794684-532a-4a73-82fd-08af7bd4409a,Plank Rows,derives:Plank,false,Support/Hold,Weightlifting,Kettlebell;Floor,,,,,,,,,,Strength,Core;Lats,Biceps;Shoulders;Upper Back,Kettlebell Renegade-Row Plank,keep-custom,medium,bare KB+Floor would collide with the KB plank pull-through,renegade-row,variant:renegade-row
dde33be4-942f-4742-afb3-a4085881892a,Plate-Loaded Standing Hip Abduction,outlier,false,Hinge,Weightlifting,Plate,,,,,,,,,,Strength,Glutes;Hip Abductors,Quads,,keep-custom,high,activation,,
c34597a3-55a5-4756-8188-8ff85d35b4b8,Pogo Jumps,derives:Jump,false,Plyometric,Recovery,Bodyweight;Floor,,,Quarter,,,,,,,Strength;MetCon,Calves,Glutes;Quads,Quarter Jump,keep-custom,medium,retagged Recovery -> training; Quarter range,,
69d48874-e10c-4168-b167-e03955dc67d3,Power Clean,derives:Clean,true,Olympic,Weightlifting,Barbell,,,Partial,,,,,,,MetCon;Skill;Strength,Glutes;Hamstrings;Neck / Traps;Quads,Calves;Core;Forearms / Grip;Lats;Shoulders,Partial Clean,keep-custom,high,RD Partial models catch height; see the flagged Partial overload (catch height / hinge ROM / midline ROM share one value),,
a1397be9-5452-46f1-b35d-47b3e632889a,Power Snatch,derives:Snatch,true,Olympic,Weightlifting,Barbell,,,Partial,,,,,,,Strength,Full Body,Core;Forearms / Grip;Glutes;Hamstrings;Quads;Shoulders;Upper Back,Partial Snatch,keep-custom,high,power receiving depth (Partial),,
d39fb66c-749e-4b51-83d5-3e36899c2a76,Pull Ups,duplicate-of:Pull-Up,false,Pull,Weightlifting,Bar,,,,,,,,,,Strength,Biceps;Lats;Upper Back,,,keep-custom,high,merges into core Pull-Up,,
ba68ae3b-6a55-4c61-ba68-acf3ec84f8dc,Pull-to-Stand,derives:Rope Climb,true,Climb,Gymnastics,Rope;Floor,,Supine,,,,,,Assisted,,Strength,Biceps;Forearms / Grip;Lats,Core;Shoulders;Upper Back,Assisted Supine Floor Rope Climb,keep-custom,medium,"LEGACY Supine/Prone RECLASSIFIED -> Supine (seated/lying start, pulling to stand); family Pull -> Climb",,
b6439378-a400-4c51-a1fe-c3ce317970cb,Pull-Up,core:Pull-Up,true,Pull,Gymnastics,,,,,,,,,,,Strength,Biceps;Lats;Upper Back,Core;Forearms / Grip;Shoulders,Pull-Up,keep-custom,high,"keep as-is; core carries no equipment (new convention); default ""Bar"" is name-suppression only, not identity",,core_default_equipment:Bar
9d9cc729-e8a6-44e4-a91e-3b452f4260a5,Pullover With Knee Tucks,outlier,false,Pull,Weightlifting,Kettlebell,,,,,,,,,,Strength,Core;Hip Flexors;Lats,Chest;Shoulders;Triceps,,keep-custom,high,ad-hoc combo,,
e67c93de-51fb-4a50-abba-c34230ea679f,Pullups,duplicate-of:Pull-Up,false,Pull,Weightlifting,Bar,,,,,,,,,,Strength,Biceps;Lats;Upper Back,,,keep-custom,high,merges into core Pull-Up,,
c3208d4e-39bb-42c1-99d3-3e90c80fe243,Push Press,derives:Press,true,Push/Press,Weightlifting,Barbell,,,,,,,,Plyometric,,Strength,Quads;Shoulders;Triceps,Core;Glutes,Plyo Press,keep-custom,high,"Press + Plyometric (leg drive), curated name Push Press; Jerk core rejected (zero jerk rows)",,
6fe16d57-5b36-42be-828d-70270e41e912,Push-up,core:Push-Up,true,Push/Press,Gymnastics,,,,,,,,,,,Skill,Chest;Core;Triceps,,Push-Up,rename-to:Push-Up,high,"promoted core; casing fix; core carries no equipment (new convention); default ""Bodyweight;Floor"" is name-suppression only, not identity",,"core_default_equipment:Bodyweight,Floor"
b7e02387-dee4-4549-8601-eea0abdc1a89,Reverse Crunch Pulse,core:Reverse Crunch,false,Midline,Gymnastics,,,,,,,,,,"pulse = tempo, prescription-time",Strength,Core,Hip Flexors,Reverse Crunch,rename-to:Reverse Crunch,high,"NEW CORE: pelvic-flexion root - the opposite joint action to Crunch, so a separate root rather than a child; the 'Pulse' cue is a tempo modifier and drops from the name; core carries no equipment (new convention); default ""Bodyweight;Floor"" is name-suppression only, not identity",,"core_default_equipment:Bodyweight,Floor"
e74b28c0-e5f3-4366-bb3b-2611e6a62c46,Reverse Grip Pushdown,derives:Triceps Pushdown,false,Push/Press,Weightlifting,Cable,,,,,Supinated,,,,,Strength,Triceps,,Underhand Triceps Pushdown,keep-custom,high,Supinated grip orientation; world name kept,,
81de5dcb-5293-4993-a069-52991767e01f,Reverse Machine Flyes,derives:Raise,false,Pull,Weightlifting,Machine,,,,,,,,,,Strength,Shoulders;Upper Back,,Rear Machine Raise,rename-to:Reverse Machine Fly,high,Direction Rear + equipment Machine,,direction:Rear;equipment:Machine
8399fcf6-3332-4b60-a71e-029e073b9b1f,Reverse Tabletop Single-Arm Press With Opposing Leg Extension,outlier,false,Push/Press,Weightlifting,Kettlebell;Floor,,,,,,,,,,Strength,Glutes;Shoulders;Triceps,Chest;Core;Hamstrings,,keep-custom,high,ad-hoc combo,,
d07de065-5628-4634-bcaa-bc35e129f7e0,Ring Rows,core:Inverted Row,true,Pull,Gymnastics,,,,,,,,,,,Strength,Lats;Upper Back,Biceps;Core;Forearms / Grip,Inverted Row,rename-to:Inverted Row,medium,"CORRECTION 4: core noun fixed - the old core produced ""Bar Ring Row"" for its bar child; Rings is its default equipment for name suppression, ""Ring Row"" kept as an alias",,core_default_equipment:Rings
7a9c7132-88c9-47f1-afe4-2b331f0d4b7c,Romanian Deadlift,derives:Deadlift,true,Hinge,Weightlifting,Barbell,,,Partial,,,,,,,Strength,Glutes;Hamstrings,,Partial Deadlift,keep-custom,high,RD Partial models hinge ROM; see the flagged Partial overload,,
66a213ee-f78f-4b3b-a9e3-acebe97eab59,Rope Climb,core:Rope Climb,true,Climb,Gymnastics,,,,,,,,,,,Strength,Biceps;Core;Forearms / Grip;Lats,Glutes;Hip Flexors;Shoulders;Upper Back,Rope Climb,keep-custom,high,"promoted core; un-parent from Pull-Up; family Pull -> Climb; core carries no equipment (new convention); default ""Rope"" is name-suppression only, not identity",,core_default_equipment:Rope
d9d0e8db-ac00-434c-a87e-2bfc30686f00,Rope Crunches,duplicate-of:Cable Crunch,false,Midline,Weightlifting,Cable,,,,,,,,,,Strength,Core,Obliques,,keep-custom,medium,cable rope crunch; attachment is not identity and climbing-Rope was a mis-tag; merges into Cable Crunch,,
81554dea-0beb-4bd1-8824-7f75c328b695,Rotational Offset Press,derives:Press,false,Push/Press,Weightlifting,Kettlebell,,,,Offset,,,,,,Strength,Chest;Shoulders,Core;Obliques;Triceps,Kettlebell Press,keep-custom,low,rotation not expressible; may be outlier,,
914adec2-325b-4d82-a79e-f59724356c3b,Row,core:Row,true,Row,Monostructural,,,,,,,,,,,MetCon,Glutes;Hamstrings;Quads,Biceps;Core;Forearms / Grip;Lats;Upper Back,Row,keep-custom,high,"keep; the erg row (machine family); weight-room rows go to new core Bent-Over Row; core carries no equipment (new convention); default ""Rower"" is name-suppression only, not identity",,core_default_equipment:Rower
d5b54a47-6b75-4d65-9093-a21925306978,Run,core:Run,true,Run,Monostructural,,,,,,,,,,,MetCon,Calves;Glutes;Hamstrings;Quads,Core;Hip Flexors,Run,keep-custom,high,"core; current Single-Leg/Alternating seed values drop (cores carry no identity attributes); core carries no equipment (new convention); default ""Bodyweight"" is name-suppression only, not identity",,core_default_equipment:Bodyweight
2702fd09-a0d4-40c6-86e0-f42bb9ff9246,Russian Slams,outlier,false,Throw,Weightlifting,Med Ball,,,,,,,,,,Strength,Core;Obliques,Shoulders;Triceps,,keep-custom,high,"med-ball slam; single row, no Slam core",,
f6abb193-16c5-4eef-83d4-5e95b5c6ef2d,Russian Twists,core:Russian Twist,false,Midline,Gymnastics,,,,,,,,,,,Strength,Core;Obliques,Hip Flexors,Russian Twist,rename-to:Russian Twist,high,PROMOTED CORE: the revoked non-load threshold had blocked this,,"core_default_equipment:Bodyweight,Floor"
a8464567-b78d-444c-a897-c93860cf7c9f,Seal Row,derives:Bent-Over Row,false,Pull,Weightlifting,Barbell;Bench,,Prone,,,,,,,,Strength,Biceps;Lats;Upper Back,,Prone Bench Bent-Over Row,keep-custom,medium,Supine/Prone split applied: Prone (chest-down on bench),,
50d7aad5-0542-43bf-8b74-0631b67bfcad,Seated Cable Chest Fly,derives:Chest Fly,false,Push/Press,Weightlifting,Cable,,Seated,,,,,,,,Strength,Chest,Shoulders,Seated Cable Chest Fly,adopt-generated,high,Cable + Seated,,
2e1723ed-40b6-474f-be82-115f3157e15b,Seated Cable Rows,derives:Bent-Over Row,false,Pull,Weightlifting,Cable,,Seated,,,,,,,,Strength,Biceps;Lats;Upper Back,,Seated Cable Bent-Over Row,rename-to:Seated Cable Row,medium,Cable addendum; DELTA from Gate A outlier; core noun 'Bent-Over' suppressed in curated name,,
41071b35-8024-4038-a593-0a1876f19dbc,Seated Calf Raise,derives:Calf Raise,false,Activation,Weightlifting,Machine,,Seated,,,,,,,,Strength,Calves,,Seated Machine Calf Raise,keep-custom,high,equipment Machine (CORRECTION 2: repairs the empty-fingerprint core family),,equipment:Machine
fc768541-f4e9-4ca8-88d6-5522a4128371,Seated Dumbbell Press,derives:Press,false,Push/Press,Weightlifting,Dumbbell,,Seated,,,,,,,,Strength,Shoulders;Triceps,,Seated Dumbbell Press,adopt-generated,high,"bench is incidental support, not identity equipment",,
69c1541a-4d21-4384-949f-2ccb8cfc8338,Seated Leg Curls,derives:Leg Curl,false,Hinge,Weightlifting,Machine,,Seated,,,,,,,,Strength,Hamstrings,,Seated Leg Curl,keep-custom,high,equipment Machine,,equipment:Machine
8bac7714-3079-478d-86ea-acbca7df5742,Seated Mid Cable Fly,duplicate-of:Seated Cable Chest Fly,false,Push/Press,Weightlifting,Cable,,Seated,,,,,,,,Strength,Chest,Shoulders,,keep-custom,medium,fingerprint-identical to Seated Cable Chest Fly (pulley height has no attribute); explicit merge,,
da8d711e-ca00-416d-a445-39686bd83a6c,Seated Overhead Cable Curl,derives:Curl,false,Pull,Weightlifting,Cable,,Seated,,,,,,,,Strength,Biceps,Forearms / Grip,Overhead Seated Cable Curl,keep-custom,medium,Arm Position Overhead + Seated,,arm_position:Overhead
d38b3cd2-67ae-4c87-aadb-502b861d34da,Side Lateral Raise,duplicate-of:Lateral Raise,false,Midline,Weightlifting,Dumbbell,,,,,,,,,,Strength,Shoulders,,,keep-custom,high,merges into Lateral Raises,,
8ee6f215-1bbd-499b-8c75-a3c6195d8980,Side Plank Raise,derives:Plank,false,Midline,Gymnastics,Bodyweight;Floor,,,,,,,,,,Strength,Obliques,Core;Shoulders,Side Plank,keep-custom,high,Support Position Side; FLAG possible duplicate of Weighted Side Plank Dip unloaded,,support_position:Side
90379030-13ce-4cff-81bc-f48e9f53640b,Single Arm Cable Tricep Kickback,derives:Triceps Extension,false,Push/Press,Weightlifting,Cable,,,,Unilateral,,,,,,Strength,Triceps,,Behind-Body Cable Triceps Extension,rename-to:Single-Arm Cable Triceps Kickback,medium,Arm Position Behind-Body,,arm_position:Behind-Body
36dd4c3b-d00a-4e75-951d-60ed20edf1bf,Single Dumbbell Strict Press,derives:Press,false,Push/Press,Weightlifting,Dumbbell,,,,Unilateral,,,,Strict,,Strength,Shoulders,Core;Triceps,Strict Dumbbell Press,keep-custom,high,Unilateral is silent by design; custom name carries the single-bell meaning,,
2a8be090-b655-482a-9982-94e33b377af7,Single-Arm 45° Triceps Extension,derives:Triceps Extension,false,Push/Press,Weightlifting,Bodyweight,,,,Unilateral,,,,,,Strength,Triceps,Shoulders,Triceps Extension,keep-custom,medium,"POLICY(a) curated-name child: Bodyweight and Unilateral are both silent, so it generates the bare core noun; DECLARED generated-name collision with the core Triceps Extension",,
46a31718-8e74-4b71-9e1a-eb8474089261,Single-Arm Cable Fly,derives:Chest Fly,false,Push/Press,Weightlifting,Cable,,,,Unilateral,,,,,,Strength,Chest,Shoulders,Cable Chest Fly,keep-custom,medium,POLICY(a) curated-name child: Unilateral is silent; DECLARED generated-name collision with Cable Chest Fly - same treatment as One-Arm Dumbbell Row,,
9e599834-da6f-4589-8352-fe24ba2174fd,Single-Arm Cable Front Raise,derives:Raise,false,Push/Press,Weightlifting,Cable,,,,Unilateral,,,,,,Strength,Shoulders,Chest,Front Cable Raise,keep-custom,medium,Direction Front + Cable; Unilateral is silent so the world name is kept,,direction:Front
62aa20f5-669d-4b89-9da5-95a3d6784af5,Single-Arm Cable Lat Fly,derives:Lat Pulldown,false,Push/Press,Weightlifting,Cable,,,,Unilateral,,,,,,Strength,Lats,Shoulders,Straight-Arm Lat Pulldown,keep-custom,high,Straight-Arm + Unilateral; Unilateral silent so the generated name collides by NAME with Straight-Arm Lat Pulldown - fingerprints differ,,arm_position:Straight-Arm
e85c15ac-0848-4129-ba6c-dd5780f08ba4,Single-Arm Devil Press,outlier,false,Plyometric,Weightlifting,Dumbbell,,,,,,,,,,MetCon,Full Body,Core;Glutes;Quads;Shoulders;Triceps,,keep-custom,medium,burpee+snatch compound; kept outlier per approved compound rule (borderline flagged at Gate A),,
c7f2f87e-0e57-41be-9cb4-08b8670ef9d3,Single-Arm Kettlebell Row,derives:Bent-Over Row,false,Pull,Weightlifting,Kettlebell,,,,Unilateral,,,,,,Strength,Lats;Upper Back,Biceps;Core;Forearms / Grip,Kettlebell Bent-Over Row,keep-custom,high,Kettlebell + Unilateral,,
718a016a-ad31-41a8-87be-d3960103877f,Single-Arm Kickback Variations,duplicate-of:Dumbbell Triceps Kickback,false,Push/Press,Weightlifting,Dumbbell,,,,Unilateral,,,,,,Strength,Triceps,,,keep-custom,medium,junk 'Variations' import name; fingerprint-identical to Tricep Dumbbell Kickback (renamed Dumbbell Triceps Kickback); explicit merge,,
6dfbc753-9048-4a32-8a9a-3e90d3d24cd3,Single-Arm Powerbomb,outlier,false,Push/Press,Weightlifting,Bodyweight,,,,,,,,,,Strength,Triceps,,,keep-custom,low,"AMBIGUOUS dialect name, no description; triceps-tagged bodyweight row; left OUTLIER pending user confirmation",,
73c9e31f-54cf-48e7-ac2c-30bf5750ac51,Single-Arm Upright Row,outlier,false,Pull,Weightlifting,Kettlebell,,,,,,,,,,Strength,Shoulders,Biceps;Forearms / Grip;Neck / Traps,,keep-custom,medium,upright-row pattern; too few rows for a core,,
f92359e3-4f79-4ab8-88a3-d1661b22a379,Single-Leg Calf Raise,derives:Calf Raise,false,Activation,Weightlifting,Bodyweight,,Single-Leg,,Unilateral,,,,,,Strength,Calves,,Single-Leg Calf Raise,adopt-generated,high,Single-Leg stance; modality copied down from the core (was Recovery); Box/Wall seeds drop as incidental supports (the description says flat ground works),,
a4811178-fb30-4d51-82df-f0f772ffef81,Single-Leg Dumbbell Stiff-Leg Hip Opener,outlier,false,Stretching,Recovery,Dumbbell,,,,,,,,,,Mobility,Glutes;Hamstrings,Core;Hip Abductors,,keep-custom,high,mobility,,
857a839d-e12a-49f8-9e58-d39577d908bb,Single-Leg Press,derives:Leg Press,false,Squat,Weightlifting,Machine,,Single-Leg,,Unilateral,,,,,,Strength,Glutes;Quads,,Single-Leg Leg Press,keep-custom,high,equipment Machine; the generated form doubles the word Leg so the world name is kept,,equipment:Machine
6569cb89-9e99-4ab8-a92f-006cff2880c3,Single-Leg Punch,outlier,false,Mobility,Recovery,Bodyweight,,,,,,,,,,Mobility,Core;Glutes,Calves;Obliques;Shoulders,,keep-custom,high,recovery/mobility,,
98a9dbc8-e190-46be-a950-aa42853958cd,Single-Leg Stiff-Leg Belt Squat Deadlift,derives:Deadlift,false,Hinge,Weightlifting,Machine,,Single-Leg,Partial,,,,,,,Strength,Glutes;Hamstrings,Core;Quads,Partial Single-Leg Machine Deadlift,keep-custom,low,belt-squat machine -> equipment Machine; stiff-leg = Partial,,equipment:Machine
724ae756-5b28-483c-9c03-28bc160ce128,Sissy Squat,outlier,false,Squat,Weightlifting,Bodyweight,,,,,,,,,,Strength,Quads,,,keep-custom,medium,"quad accessory, not a squat-pattern derivation",,
3443dcdb-8b96-4dc2-a492-c174c0d1cedf,Sit-Up,core:Sit-Up,true,Midline,Gymnastics,,,,,,,,,,,Strength,Core,Hip Flexors,Sit-Up,keep-custom,high,"promoted core; family -> Midline; core carries no equipment (new convention); default ""Bodyweight;Floor"" is name-suppression only, not identity",,"core_default_equipment:Bodyweight,Floor"
cf044d9e-4c18-47f9-a3c9-2e0016b80fbc,Sit-Up Punch,derives:Sit-Up,false,Midline,Gymnastics,Med Ball;Floor,,,,,,,,,,Strength,Core,Shoulders;Triceps,Med Ball Sit-Up,keep-custom,low,med-ball sit-up + punch; curated; may be outlier,,
1ccf0321-0115-4602-a51e-03611208b723,Ski Erg,core:Ski,true,Ski,Monostructural,,,,,,,,,,,MetCon,Full Body,,Ski,rename-to:Ski,high,"promoted core; machine word implied like Row; core carries no equipment (new convention); default ""Ski"" is name-suppression only, not identity",,core_default_equipment:Ski
05d652c8-5c69-40d6-87ed-f543eac37b78,Skull Crusher,derives:Triceps Extension,false,Push/Press,Weightlifting,Dumbbell;Bench,,Supine,,,,,,,,Strength,Triceps,,Supine Bench Dumbbell Triceps Extension,keep-custom,high,Supine stance + Bench; 'Skull Crusher' is the world's name,,
a7f5a707-29a1-4b68-ac0a-237b4148c8c1,Smith Machine Bent Over Row,derives:Bent-Over Row,false,Pull,Weightlifting,Smith Machine,,,,,,,,,,Strength,Biceps;Lats;Upper Back,,Smith Machine Bent-Over Row,adopt-generated,medium,Smith Machine addendum; DELTA from Gate A outlier,,
470008aa-67df-4d72-b74b-aff43b4d3ec6,Snatch,core:Snatch,true,Olympic,Weightlifting,,,,,,,,,,,Strength,Full Body;Quads;Shoulders,,Snatch,keep-custom,high,"promote; parallel to Clean; Power/KB-Hang derive; core carries no equipment (new convention); default ""Barbell"" is name-suppression only, not identity",,core_default_equipment:Barbell
8917ee9c-60e6-4507-9031-982e51866f2b,Spanish Squat Hold,derives:Squat,false,Squat,Recovery,Bands,,,,,,,,,,Strength;Recovery,Quads,,Bands Squat,keep-custom,high,band-resisted squat; isometric is a modifier per the dictionary; Floor dropped as incidental,,
dd9c3d1a-c913-438b-93c9-df78b68e6bc5,Spider Plank,derives:Mountain Climber,false,Midline,Gymnastics,Bodyweight;Floor,,,,,,,,,,Strength,Core;Obliques,Hip Flexors;Shoulders,Spider Mountain Climber,keep-custom,high,"moved from Plank to Mountain Climber: it is a slow climber, and it keeps Plank inside the 6-variant cap",spider,variant:spider
840080d9-21bd-47b2-846f-d3f62283eb6b,Split Squat Kettlebell Swing,derives:Swing,false,Swing,Weightlifting,Kettlebell,,Split,,,,,,,,Strength,Glutes;Hamstrings;Quads,Core;Forearms / Grip,Split Swing,keep-custom,medium,Split stance swing,,
1cd3ad50-d9c5-439b-8dcc-590bb1887d50,Squat,core:Squat,true,Squat,Gymnastics,,,,,,,,,,,Strength,Glutes;Hamstrings;Quads,Core;Lower Back,Squat,keep-custom,high,"keep as-is; core carries no equipment (new convention); default ""Bodyweight"" is name-suppression only, not identity",,core_default_equipment:Bodyweight
cb7af18c-9e72-4cd4-96ee-9ce28dc4e323,Squat Crunch,outlier,false,Mobility,Recovery,Bodyweight,,,,,,,,,,Mobility,Core;Quads,Glutes;Hip Flexors;Obliques,,keep-custom,high,recovery/mobility,,
f0f4178f-9ac9-4103-84b2-28b089c955b2,Standing Bicep Cable Curls,duplicate-of:Cable Curl,false,Pull,Weightlifting,Cable,,,,,,,,,,Strength,Biceps,,,keep-custom,high,fingerprint-identical to Cable Curl (standing is the default stance); explicit merge,,
98e1ca9d-4297-480a-b06b-7f2b8e7a276f,Standing Calf Raises,core:Calf Raise,false,Activation,Weightlifting,,,,,,,,,,,Strength,Calves,,Calf Raise,rename-to:Calf Raise,high,"NEW CORE: plantarflexion root; standing / bilateral / bodyweight is its silent default; the Dumbbell seed drops (external load is prescription-level); core carries no equipment (new convention); default ""Bodyweight"" is name-suppression only, not identity",,core_default_equipment:Bodyweight
699f4531-54ec-4fc4-bf92-edb7dad770eb,Standing Military Press,duplicate-of:Press,false,Push/Press,Weightlifting,Barbell,,,,,,,,,,Strength,Core;Shoulders;Triceps,,,keep-custom,high,merges into core Press,,
d34024ef-20d6-4491-a0fa-ca680ff3cdfa,Static Squat Single-Arm Rows,derives:Bent-Over Row,false,Pull,Weightlifting,Kettlebell,,Squat-Hold,,Unilateral,,,,,static squat hold is prescription-time framing,Strength,Lats;Quads;Upper Back,Biceps;Core;Glutes,Squat-Hold Kettlebell Bent-Over Row,rename-to:Static Squat Single-Arm Row,medium,stance Squat-Hold (new value),,stance:Squat-Hold
c0e25bfc-9bb9-43bd-9b92-15a0668cb630,Stiff-Legged Dumbbell Deadlift (Dumbbell Romanian Deadlift),derives:Deadlift,false,Hinge,Weightlifting,Dumbbell,,,Partial,,,,,,,Strength,Glutes;Hamstrings;Lower Back,,Partial Dumbbell Deadlift,rename-to:Dumbbell Romanian Deadlift,high,import name cleaned to the world's name,,
80bb759f-7e67-4d02-be05-87c680809e17,Straight Arm Cable Rope Lat Pulldown,derives:Lat Pulldown,false,Pull,Weightlifting,Cable,,,,,,,,,,Strength,Lats,Triceps;Upper Back,Straight-Arm Lat Pulldown,rename-to:Straight-Arm Lat Pulldown,high,Arm Position Straight-Arm expresses the shoulder-extension difference the prior pass could not,,arm_position:Straight-Arm
87b6fb0f-2d5e-40b0-a198-67611fbec811,Stretch,outlier,true,Stretching,Recovery,Bodyweight,,,,,,,,,,Recovery,Full Body,,,keep-custom,high,recovery station,,
4a7438df-8bee-4a3e-802a-72bee480df66,Strict Press,core:Press,true,Push/Press,Weightlifting,,,,,,,,,,,Strength,Shoulders;Triceps,,Press,rename-to:Press,high,"RENAME to Press; strict is the default execution; 'Strict Press' kept as alias; core carries no equipment (new convention); default ""Barbell"" is name-suppression only, not identity",,core_default_equipment:Barbell
a8db17c7-f05c-4129-9591-5742c19ac5d2,Sumo Deadlift,derives:Deadlift,true,Hinge,Weightlifting,Barbell,,Wide (Sumo),,,,,,,,Strength,Glutes;Hamstrings;Hip Adductors;Quads,,Wide-Stance Deadlift,keep-custom,high,the designed curated override for Wide-Stance Deadlift,,
4055eaf8-3df8-4865-a5da-3b31bb18a6e4,Sumo RDL To Lateral Lunge Clean,outlier,false,Lunge,Weightlifting,Kettlebell,,,,,,,,,,Strength,Glutes;Hamstrings;Quads,Core;Hip Abductors;Hip Adductors;Shoulders,,keep-custom,high,ad-hoc combo,,
b858f251-3ff4-42b5-841d-3333814c37a1,Supine Cable Pullover Crunch,derives:Crunch,false,Pull,Weightlifting,Cable,,Supine,,,,,,,,Strength,Core,Lats,Supine Cable Crunch,keep-custom,high,Supine stance is what separates it from Cable Crunch,,
3d244541-04d3-4ff6-943e-ccd8517d5b7f,Swimming,core:Swim,true,Swim,Monostructural,,,,,,,,,,,MetCon,Full Body,,Swim,rename-to:Swim,high,"promoted core; renamed to the family noun; core carries no equipment (new convention); default ""Bodyweight"" is name-suppression only, not identity",,core_default_equipment:Bodyweight
58473898-f9ae-4a32-98bd-28ecc5896919,Tall Kneeling Offset Press,derives:Press,false,Push/Press,Weightlifting,Kettlebell,,Kneeling,,Offset,,,,,,Strength,Core;Shoulders,Obliques;Triceps,Kneeling Kettlebell Press,keep-custom,medium,Kneeling stance + Offset symmetry,,
af2be311-05fd-452c-9aa4-50e02d217983,Thruster,core:Thruster,true,Squat,Weightlifting,,,,,,,,,,,MetCon,Full Body;Quads;Shoulders,,Thruster,keep-custom,high,"promoted core (compound rule); family Throw -> Squat; core carries no equipment (new convention); default ""Barbell"" is name-suppression only, not identity",,core_default_equipment:Barbell
7daf1c99-796b-4f19-96f0-3076ba8fcb78,Tibialis Wall Raises,outlier,false,Activation,Recovery,Wall;Floor,,,,,,,,,,Recovery,Calves,,,keep-custom,high,un-parent from Lunge (misfile); activation,,
7baeaa57-c6d2-4f02-ab50-3abe3d9878ef,Toe Tap Crunch,derives:Crunch,false,Midline,Gymnastics,Bodyweight;Floor,,,,,,,,,,Strength,Core,Hip Flexors,Toe-Tap Crunch,adopt-generated,high,variant toe-tap: legs-vertical reach has no attribute,toe-tap,variant:toe-tap
17b26fd8-f8f9-44d3-972e-08f478fa59fa,Toe Taps,derives:Leg Raise,false,Midline,Weightlifting,Med Ball,,,,,,,,,,Strength,Core,Hip Flexors,Med Ball Leg Raise,keep-custom,high,assumes supine med-ball toe taps - VERIFY with user,,
3122cd2f-a71d-4a7a-a763-ca90ad843690,Toe-Driver,outlier,false,Midline,Gymnastics,Bodyweight;Floor,,,,,,,,,,MetCon,Core,Hip Flexors,,keep-custom,high,midline accessory,,
